"doc_id","text"
"1396778999808872449","24 Mei - Macklin Amzah meninggal dunia
https://t.co/7zb5sVfyhZ

'Yang sahih di Berita RTM'

#RTM #RTM75 #BeritaRTM #COVID19Malaysia #PKP #DaruratCOVID19 #PEMERKASA #IndahnyaSyawal #SyawalKitaMestiMenang https://t.co/4islxclNfs"
"1396737211538677765","24 Mei - Langgar SOP PKP, 19 warga asing dihadap ke mahkamah
https://t.co/9k6HtOj9ln

'Yang sahih di Berita RTM'

#RTM #RTM75 #BeritaRTM #COVID19Malaysia #PKP #DaruratCOVID19 #PEMERKASA #IndahnyaSyawal #SyawalKitaMestiMenang https://t.co/V7dL1ycPrj"
"1396786273386254336","24 Mei - Katil ICU COVID-19 di Hospital Melaka hampiri ambang amaran
https://t.co/waXgE3lEYv

@DrAdhamBaba @DGHisham @kkmm_gov 

'Yang sahih di Berita RTM'

#RTM #RTM75 #TerusUnggul #BeritaRTM #COVID19Malaysia #PKP #KitaJagaKita #DaruratCOVID19 #LindungDiriLindungSemua https://t.co/ct9LT53goR"
"1396680066873008136","24 Mei - 17 Individu ditahan rentas negeri di lorong tikus
https://t.co/V26KVUbeTT

Yang sahih di Berita RTM'
#RTM #RTM75 #BeritaRTM #COVID19Malaysia #PKP #DaruratCOVID19 #PEMERKASA #IndahnyaSyawal #SyawalKitaMestiMenang https://t.co/55qPaJdZ98"
"1396786205694390274","Bktm Pakelan Aipda Beni MP.S.H
Sambang posko PPKM Mikro Kelurahan bsm babinsa berikan bintibmas prokes Covid19 kepada petugas posko PPKM Mikro Kelurahan ttg kepatuhan masyarakat thd Prokes Covid 5M, maupun menumbuhkan kesadaran penerapan 5M https://t.co/mfEdj9YHRc"
"1396786067097886734","Rainbow fungus wya?<U+0001F590><U+0001F642>
#BlackFungus #COVID19 https://t.co/Pn4BR4nDo4"
"1396768452598112259","Ahli Parlimen Kulai, Teo Nie Ching, berkata kelewatan lanjut akan menyebabkan lebih ramai wanita hamil tidak divaksin sebelum bersalin. #FMTNews #IbuHamil #Covid19 #Mysejahtera
 https://t.co/zSpn2TGLru"
"1396725339921948679","Polis menerima laporan daripada seorang pelajar perempuan pada Sabtu lepas yang melihat sebuah rakaman video dikongsi di aplikasi WhatsApp dan Instagram. #FMTNews #Covid19 https://t.co/Pvq97ksWYF"
"1396786029500067840","Kluster baharu dikesan di Selangor, Negeri Sembilan, Pulau Pinang, Melaka, Pahang, Kelantan, Terengganu, Johor, Kuala Lumpur, Labuan, dan Sabah. #FMTNews #Kluster #Covid19 https://t.co/NpDV764QQ6"
"1396779914204905475","Pengerusi Selangor Task Force Covid-19 menjawab persoalan itu selain soalan lazim lain di Facebook. #FMTNews #Covid19 #Selangor #Saringan https://t.co/gYtfebJcVX"
"1396777874665795586","Sebanyak 3,452  kes pulih turut dilaporkan, menjadikan 456,273 daripada keseluruhan 518,600 pesakit Covid-19 sembuh setakat ini, manakala angka korban Covid-19 kini meningkat kepada 2,309 kes. #FMTNews #Covid19 #KKM https://t.co/mgnQHrnqDs"
"1396783039867342854","#COVID19 di #Kedah

24052021 - 348 kes 

Kota Setar - 131
Kuala Muda - 87
Kubang Pasu - 39
Yan - 16
Pendang - 15
Kulim - 13
Padang Terap - 12
Baling - 12
Sik - 12
Bandar Baharu - 6
Langkawi - 5

terus patuh SOP, jaga diri <U+0001F60A>"
"1396785578906030086","Pergerakan 14 Hari 
Taburan #COVID19 Mengikut Mukim
Di Negeri Kedah 

11 - 24 Mei 2021

3,990 kes aktif <U+0001F630> https://t.co/v6dob8FSgQ https://t.co/W51KvSpxCw"
"1396785571012374531","Yeh bimarion ka Indian Idol chalu ho gaya hai yahan. 
#YellowFungus 
#WhiteFungus 
#BlackFungus 
#COVID19 
#sabchangasi https://t.co/HFs8qDfx0f"
"1396785351679565831","Setuju! Tangkap sekali orang orang yang bagi petua bodoh yang boleh bagi mudarat kat orang lain &amp; penjual yang overclaim produk dorang boleh cure/cegah covid19. <U+0001F60C> https://t.co/7m9bbbHXKI"
"1396785272247914500","@arusbaik_id Jawaban wajib membawa surat bebas covid19. #quizterbaikarusbalik 
@Febty_Mayora92 @aissyauqillah 
@Mardalena1202 @ari_ro88 @danis_af"
"1396785117494841344","Let go back to pkp 1
#covid19
Kelantan
Neelofa"
"1396778962563465228","Status #Covid19 di Malaysia pada 24 Mei 2021

Klik https://t.co/NjTb6rSseR untuk baca berita menarik lain. 

#SinarHarian #Coronavirus #Virus #Koronavirus #Pandemic https://t.co/A4Gw8AQi96"
"1396671232259420160","""Dia pergi dengan tenang. Muka abah di hujungnya sama macam muka abah tidur 'on his favourite Recliner chair' saya belikan beberapa tahun lalu."" - Dr Sakinah
#COVID19 #sinarharian 
https://t.co/iP5IaCb91I"
"1396727481160245253","Selangor masih catat kes baharu melebihi 2,000. #COVID19 #sinarharian 

https://t.co/KjbdVE0NwC"
"1396667943824478213","""Degupan jantung saya jatuh sehingga 40 denyutan seminit setiap 30 minit ketika diberi bantuan pernafasan. Itu kiranya paras bahaya."" - Toh Sharon
#COVID19 #sinarharian 
https://t.co/lofnMAGNUE"
"1396755242499264517","Sasaran itu dijangka dapat dicapai apabila lebih banyak bekalan vaksin diterima pada bulan hadapan. #sinarharian #Covid19

https://t.co/zQ2nXlwPPb"
"1396697042999672835","KKM diminta teliti SOP elak penularan wabak
#sinarharian #COVID19
https://t.co/ZcOJxPQy1t"
"1396777145452568576","Dr Adham Baba berkata, penambahbaikan SOP KKM itu susulan dakwaan penerima disuntik dos vaksin AstraZeneca yang kurang daripada sepatutnya. #sinarharian #COVID19 

https://t.co/f5PF6CMWis"
"1396752771383119872","Sebanyak 4,454 kematian dicatatkan dalam tempoh 24 jam lalu dikatakan paling tinggi setakat ini. #sinarharian #Covid19

https://t.co/MdiM8tvQBh"
"1396726284470812675","Proses vaksinasi di negeri ini harus dipercepatkan dan diperkemaskan susulan jumlah pendaftaran yang tinggi- Amirudin #sinarharian #Covid19

https://t.co/QCdEnBjUNb"
"1396784937756364801","Kapasiti penggunaan dua buah Pusat Rawatan dan Kuarantin Covid-19 (PKRC) di Johor sudah melebihi 70 peratus. #sinarharian #Covid19

https://t.co/r58XGfWrEv"
"1396747853121294337","1 daripada 72 katil yang diperuntukkan untuk pesakit Covid-19 di hospital berkenaan telah diisi setakat Ahad. #sinarharian #COVID19 

https://t.co/3arU0ZheRb"
"1396753196530290688","Profesor Madya Dr Yahya Mat Arip, sekiranya ramai yang tidak menepati tarikh janji temu maka ia mengganggu sasaran Program Imunisasi Covid-19 Kebangsaan dan seterusnya imuniti kelompok lambat tercapai. #sinarharian #Covid19

https://t.co/5ecAGnLKti"
