"doc_id","text"
1396245779103186944,"peringatan cuaca wilayah kepulauan bangka belitung mei selengkapnya klik tautan "
1396244691432005632,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396233857829990400,"peringatan cuaca wilayah sulawesi utara mei selengkapnya klik tautan "
1396230011087065088,"peringatan cuaca wilayah kalimantan timur mei selengkapnya klik tautan "
1396214503893655552," dirasakan magnitudo kedalaman km mei wib koordinat ls bt pusat gempa darat km barat laut bukit dirasakan mmi iii bukit "
1396214405059149824," mag mei wib lok ls bt pusat gempa darat km barat laut bukit kedlmn km dirasakan mmi iii bukit "
1396211644783636480,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396210085420883968,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396209277409263616,"peringatan cuaca wilayah kalimantan timur mei selengkapnya klik tautan "
1396194118636761088," dirasakan magnitudo kedalaman km mei wib koordinat ls bt pusat gempa darat km timur laut bukittinggi dirasakan mmi ii bukittinggi "
1396194111074365440," mag mei wib lok ls bt pusat gempa darat km timur laut bukittinggi kedlmn km dirasakan mmi ii bukittinggi "
1396165056535040000,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396160102000861184,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
1396157560965636096,"peringatan cuaca wilayah kalimantan barat mei selengkapnya klik tautan "
1396152234010759168,"peringatan cuaca wilayah jawa timur mei selengkapnya klik tautan "
1396145798237233152," dirasakan magnitudo kedalaman km mei wib koordinat ls bt pusat gempa laut km barat daya kabupaten bandung dirasakan mmi iiiii cimaung "
1396145761822199808," mag mei wib lok ls bt pusat gempa laut km barat daya kabupaten bandung kedlmn km dirasakan mmi iiiii cimaung "
1396141924214398976," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah papua barat papua "
1396141808934027264," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah papua barat papua "
1396140805731979264," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah maluku maluku utara "
1396140667911372800," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah maluku maluku utara "
1396139634355163136," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah sulawesi "
1396139267718406144," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah sulawesi "
1396137787175227392," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah bali ntb ntt "
1396137420765110272," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah bali ntb ntt "
1396136206295994368," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah kalimantan "
1396136072057286656," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah kalimantan "
1396134923006734336," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah jawa "
1396134732723757056," prakiraan cuaca pengendalian jalur transportasi darat periode idul fitri wilayah jawa "
1396134451965423616,"peringatan cuaca wilayah kalimantan mei selengkapnya klik tautan "
